title,company,location,salary,description,role,skills,source
Full Stack Developer,Pemlix Technology Solutions Pvt Ltd,Kolkata,10000-15000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Laravel Developer,Nico Digital,Kolkata,420000-540000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Python Full Stack Developer,Genix Resources Private Limited,Kolkata,80000-90000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Nodejs Full Stack Developer,Htsm Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Chandni Online,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full-Stack Developer,Inceptial Tech,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Avant-Garde Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack (Mean Or Mern) Developer,Intolap,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Next Js Developer,Idiosys Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Algorithmic Developer-Full Stack,Wealthcrop Securities,Kolkata,360000-480000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer – Java,Aumnux,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Web Developer,Websoft Consultancy,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Vixplor Analytics,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Java Developer,Etrans Solutions,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Software Developer - Full Stack,Vyrazu Labs,Kolkata,300000-600000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Minivet System,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Backend Developer,Atomax Techservice (Opc) Pvt. Ltd.,Kolkata,350000-450000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Sr. Web Developer (Full Stack),Codeclouds,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Developer,Ispeck Digital Solutions,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Java Developer (Technical Support Engineer),Trayi Consulting Pvt Ltd,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (. Net Core/ Frontend Ui/ Ux),Kovair Software Pvt. Ltd,Kolkata,1200000-1500000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Python Full Stack Developer,Voyagerman Technology,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Php Developer,Tp Digital Technologies,Kolkata,15000-20000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full-Stack Developer,Red Apple Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Sr. Full Stack Developer,Brainium Information Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack/ Sr.Web Developer,Kreative Machinez,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Java Architect / Team Lead,Curetech Services,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Internship Program: Mean Stack Developer,Sentientgeeks,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Senior Java Developer,Simpsoft Solutions,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Developer-Php,Webguru,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mean Stack Developer,The Tech Clouds,Kolkata,25000-40000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Developer (Microsoft Web Technologies),Aumnux,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Node Js Developer With Min 2 Years Experience,Vyrazu Labs Pvt. Ltd.,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Full Stack Developer,Tcg Digital,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Ui Lead – React.Js / Next.Js,Underscore Technology Pvt. Ltd.,Kolkata,500000-700000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java/J2Ee Full Stack Developer,Phygital Insights,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Stack Engineer,Codeclouds,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Javascript Developer,M&M Web Solutions,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Multi Stack Developer: Ai/Ml (Aq46T Rm 3074),Source-Right,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Sr. Java Full Stack Developer(Api)· Java Api + Full Stack Developer,Pts Consulting Services,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Back-End Developer,Zinfytech Web Solutions,Kolkata,240000-360000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Konnectix India,Kolkata,8000-12000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Software Developer – Java Full Stack,Pts Consulting Services,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Software Developer,Ispeck Digital Solutions,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Angular Developer,Sundew,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mean Stack Developer,Sundew,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Fullstack Developer,Indus Net Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Nodejs Developer,Webstep Technologies,Kolkata,180000-250000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Ey - Gds Consulting - Ai Enabled Automation - Frontend Developer- Staff,Ey,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Mern Stack Developer Urgent,Sundew,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Dotnet Developer With Mvc 4&5,Htsm Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Dot Net Developers,Indus Net Technologies,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Stack Team Lead Urgent,Sundew,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Lead – Full Stack Developer,Inceptial Tech,Kolkata,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Agicent Technologies,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Full-Stack Developer,Itsws Technologies Pvt. Ltd.,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java/Full Stack Developer - Noida,Neoxam,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (Mern),Wish Geeks Techserve Private Limited,Noida,15000-35000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Codeguardian Tech International Pvt Ltd.,Noida,70000-90000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
.Net Full Stack Developer,Mazenet Solution Pvt. Ltd.,Noida,2200000-3200000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Skyapex Digital Agency Llp,Noida,307743.62-500000.00,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Php Developer (Full Stack),Cokion Private Limited,Noida,15000-75000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Opening - Full Stack Developer,Skyturismo Traveltech Llp,Noida,35000-45000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Mern Developer,Codingexpo Technology Pvt.Ltd,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Dot Net Developer,Veersa Technologies,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Grepix Infotech Pvt. Ltd,Noida,400000-500000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Invokhr,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Full Stack Developer (3+Yrs Exp Req),Helpstudyabroad.Com,Noida,600000-1100000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Stack Developer,Hashstudioz Technologies Pvt Ltd,Noida,900000-1200000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Industrial Computer Works,Noida,30000-50000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
"Java Full Stack Developer, Noida, India",Interra Systems Inc.,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Opportunity: Full Stack Developer (Django) _( Remote),Coreops.Ai,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Hiring Full Stack Developer / Backend Developer,Srishta Technology,Noida,300000-1000000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Shree Nandik Technologies,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Shabh Creations Private Limited,Noida,120000-150000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Chromeinfotech,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Java Developer,Shivit Technologies Pvt Ltd,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Full Stack Developer,Xcelmarketing,Noida,450000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Sr .Net Full Stack Developer,Plasma Softech Pvt. Ltd,Noida,500000.20-1400000.28,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Full Stack Developer,Edgexo Technology Private Limited,Noida,300000-350000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Full Stack Developer,Deepspatial Asia Private Limited,Noida,500000-900000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Developer,Testright Nanosystems,Noida,700000-1500000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Java Developer,Itsws Technologies Pvt Ltd.,Noida,30000-35000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Developer,Techahead Software Pvt. Ltd.,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (Mern),Black Basil Technologies,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Python React Full-Stack Developer,Sopra Steria,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (Mern),Pamsha,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Jobsandposition,Noida,307048-1000000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer Trainee (Reactjs + Nodejs+ Mongodb+Sql),Appsierra,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Php Full Stack Developer,Innometrics Software Pvt Ltd,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer – React & Next.Js.,Macgence,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Java Developer,Itsws Technologies Pvt Ltd.,Noida,236133.25-660000.95,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Full Stack Developer,Telus Digital -,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Senior Full Stack Developer,Growcap Account Aggregation Private Limited,Noida,25000-80000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (Mern),Loopmethods,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Co-Founder / Full-Stack Developer (Hybrid),Dailynivesh Innovations Pvt Ltd,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Deverybody Llc,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Sunshine Manpower Solution And Services,Noida,700000-1400000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer – Mern Stack,Primafelicitas,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Java Developer(Full Stack),It Craftsmen Pvt,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Dot Net Developer,Maxtra Technologies,Noida,50000.00-62623.78,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Stack,Xpecto® It Solutions Pvt Ltd,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer-Mean Stack,Primafelicitas,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mean Stack Developer,Intech Creative Services,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack / Front-End Developer,Appsierra,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Mern Full Stack Developer,Technology Next,Noida,70000-100000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (Nodejs),Voiceoc Innovations Private Limited,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer,Hashstudioz Technologies Pvt. Ltd.,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Internship Opportunities At Appnexus Technology Pvt Ltd,Appnexus Technology Pvt Ltd,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Full Stack Developer (Node.Js),Beebom,Noida,Not Disclosed,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
Python Developer,Prime Search,Noida,50000-90000,No description,Full-Stack-Developer,"HTML, CSS, JavaScript, React, Node.js, SQL",Indeed
